,text,length,pred,target,correct
2067,this lame azz napk nigga always talking bout he be the reason there always yellow tape <unk> in the <unk> http t .co <unk>,24,0,0,1
2068,this bitch had <unk> ponytail today she . <unk> her bald head ass hair red and put that bitch in a pony tail smh,24,0,0,1
2069,"this being too sick to function is for the birds i was starting to feel slightly better earlier ,now i feel like death again",24,2,2,1
2070,this mexican bitch almost just hit me with her car and she <unk> over the speed bump just so she could do it omfg,24,0,0,1
2071,this lil <unk> bitch had the nerve to call my phone talking crazy bout how she get down nd <unk> http t .co <unk>,24,0,0,1
2072,"they hating on you , because they know you bad , must be doing something right , if you got these bitches mad .",24,0,0,1
2073,these smoking commercials be blowing me . like bitch it's yo fault yo child was <unk> shouldn't have been smoking while you was pregnant,24,0,0,1
2074,these hoes don't like a nigga they love my money these niggas don't like a nigga they all want <unk> http t .co <unk>,24,0,0,1
2075,these hoes ain't loyal rt <unk> @itsnotharold man thats the realest shirt i seen tonight . a chick with a flip phone <unk> me,24,0,0,1
2076,these bitches be judging like they experience life and in the billion dollar club . i'm highly favor &amp doing pretty damn well &#128129,24,0,0,1
2077,there is a trash bag in my hall thats been there for like 2 <unk> . weird thing it changes <unk> every few days,24,2,2,1
2078,the people who have <unk> been called white trash were called that for a reason . they're white trash . the truth hurts .,24,0,1,0
2079,the lies on this here twitter &#8220 @libra_dtf you niggas wouldn't know grade a pussy even if it slapped you cross the face &#8221,24,0,0,1
2080,"she's aint being a bitch , she's just tired of your bullshit . her attitude towards you is based upon how you treat her .",25,0,0,1
2081,she said she don't like the fact that i smoke cigarettes . well sorry mrs <unk> i don't like the fact that you're a hoe,25,0,0,1
2082,"she kept whispering in my ear <unk> , you are so damn fine . . . . .i said bitch , <unk> is over there",25,0,0,1
2083,"she just wanna run around the city and make memories that she can barely remember and i'd allow her , talk about pussy power .",25,0,0,1
2084,"she get a bunch of money , spend it all on drugs , <unk> with her bitches , never fall in love &#128128 &#128168 &#128139",25,0,0,1
2085,she be on some real shit n stay on some chill shit . . besides all my niccas the only one i can chill wit,25,0,0,1
2086,shantrell tryna fight bitches in da clinic n shut &#128514 &#128514 she wanna wait til uh bitch sick to try to bump &#128514 &#128514 &#128128,25,0,0,1
2087,search the terms obama and twinkie and get a bunch of people <unk> the same handful of jokes while having no idea why hostess failed,25,0,0,1
2088,"say it's all about the hoes when it's all about ou , even when i'm with my hoes , i tell em all about you",25,0,0,1
2089,saw this little freshman ho with what looked like spiked dog collar stupidest shit ever so everytime i saw her i said so sexy lmao,25,0,0,1
2090,same reason u look like anthony davis with them eyebrows <unk> why the fuck do niggers act so different when girls are around ? s,25,1,1,1
2091,rudy throws <unk> near charlie&#8217 s chin . . no sweat crist ducking giuliani campaign politics in florida dog http t .co <unk> s chin,25,2,2,1
2092,rows for the hoes curls for the girls planks for the skanks deep cuts for the sluts quads for the broads no pecs no sex,25,0,0,1
2093,really wanna go <unk> downtown . the current lack of <unk> . . . not cool . not happy . prepare the bitch face .,25,0,0,1
2094,rand went full retard some time ago &#8220 <unk> <unk> isn't playing the game . . . he's just retarded . http t .co <unk>,25,1,0,0
2095,rt what got me into baseball well only a couple more days till all these legends will be retired <unk> #yankees http t .co <unk>,25,2,2,1
2096,rt <unk> ppl from the uk go dumb hard when they curse they be like you shitting cunt i be like dam cunts can't shit,25,0,0,1
2097,rt <unk> dick will have bitches selling their own mothers soul . . <unk> dick at that . dick that they know isn't staying .,25,0,0,1
2098,rt <unk> the streets ain't going no where . these hoes for everybody . when you got someone real you hold on to them .,25,0,0,1
2099,rt <unk> don't be 32 on here and saying all my friends and everyone i know has a baby . well bitch . life .,25,0,0,1
2100,rt <unk> whatever . no matter how many times kids fuck me over i will never become i pussy . i promise you that .,25,0,0,1
2101,"rt <unk> no , you stupid redneck , animal <unk> does not mean you can get <unk> to your blue <unk> <unk> , <unk> .",25,2,1,0
2102,"rt <unk> once i get a cold beer in my hand there ain't no <unk> who i am , i can't hide my redneck side",25,0,2,0
2103,rt <unk> suck my duck thot lol looks like ur autocorrect changed dick to duck i meant what i said bitch http t .co <unk>,25,0,0,1
2104,rt <unk> <unk> . harry reid lists all the things republicans have blocked in the senate http t .co <unk> via <unk> he is ho&#8230,25,2,2,1
2105,rt <unk> i have never screamed so much like a little bitch just from a fucking video game im leaving earth i g g bye,25,0,0,1
2106,rt <unk> @divamonroe2uhoe somebody find this bitch &amp fuck her . she ain't had no good dick fucking with this fat nigga . http &#8230,25,0,0,1
2107,"rt <unk> could never kiss up to a bitch or follow up being someone . not my cup of tea , you hoes look foolish",25,0,0,1
2108,rt <unk> where da hoes at . . . c'mon thru at <unk> in <unk> <unk> about to rock dis <unk> . <unk> <unk> <unk>,25,0,0,1
2109,rt <unk> full <unk> set except the last song from southern darkness fest last month . who's the ape on guitar ? https t .c&#8230,25,2,2,1
2110,rt <unk> &#8220 <unk> i told you to unfollow that bitch but you ain't wanna listen barbie http t .co <unk> &#128079 &#128079 &#128079 &#128514,25,0,0,1
2111,rt @thecoreyholcomb you are who you kick it wit y'all . check yo squad if <unk> &amp <unk> ass bitches surround u it's twice a&#8230,25,0,0,1
2112,"too fast for the feds , too cocky for the cops . . had to ditch my old bitch , gettin sloppy wit the <unk>",25,0,0,1
2113,this nigga over here telling me he dont fuck with this bitch . when he do &#128553 &#128514 &#128514 . or maybe she lying lol,25,0,1,0
2114,this girl is the <unk> skank bitch i've ever met . do not trust her . she is a fugly slut http t .co <unk>,25,0,0,1
2115,this bitch thought the hot sauce was bbq sauce . who tf puts bbq sauce in their tacos to begin with ? &#128514 &#128514 &#128514,25,1,0,0
2116,thirsty fo da bitches <unk> my pants n shit . . . shit i paid this much for the belt i betta crack a bitch,25,0,0,1
2117,they are mostly <unk> . i'm a fat ho . rt @imjustceej if you have more than 20 contacts in your phone you a hoe,25,0,0,1
2118,then again . . . i shoot bitches in the ass for doing some stupid shit like key my car or bust my windows .,25,0,0,1
2119,the way a <unk> would say nigger slave is the way the <unk> says conservative . they <unk> literally sees conservatives as their slaves .,25,1,0,0
2120,the value of abu <unk> s statement is that his credentials in jihadi circles are <unk> . he&#8217 s facing trial on terrorism charges .,25,2,2,1
2121,the tweeter gurl is on tumblr using a <unk> on roaches that i'm assuming are in her house . you bitches have no shame .,25,0,0,1
2122,the same bitches you chicks posing wit in pics for instagram likes be the same bitches texting your boyfriends when he ain't textin you back,25,0,0,1
2123,the same bitches telling you to let it go are the same ones that would go in and grab it right after you .&#128175 &#128079,25,0,0,1
2124,the leftist homosexual war on the <unk> church kicked into high gear with the <unk> of the <unk> by boy raping fags . . .,25,0,1,0
2125,the south is full of white trash . the <unk> is full of white trash . the west coast if full of white trash .,25,1,1,1
2126,"the dmv system was recently <unk> on the <unk> <unk> of <unk> <unk> . only edit , <unk> is a fat pissed off cunt .",25,0,0,1
2127,"that's not a duck face , that's the <unk> of me walking into a pole once while i was tweeting that you're a retard .",25,0,0,1
2128,that nig <unk> couldn't help but act like the camera was on him . . . he didn't keep any <unk> eattin those <unk> hahaha,25,0,0,1
2129,"that annoying moment when you have to keep <unk> your headphones because someone keeps talking to you . . like move , bitch . .",25,0,0,1
2130,sunday's are the day to chug through while everyone else around you is <unk> with what their fave football team does and fantasy league .,25,2,2,1
2131,"study by center for <unk> diversity called <unk> <unk> <unk> a &#8220 mega <unk> will kill 28 ,000 birds year . http t .co <unk>",25,2,2,1
2132,sound like a real nigga to me &#8220 <unk> <unk> stood under the monkey bats looking up girls <unk> during <unk> time . fucking <unk>,25,0,0,1
2133,sorry fo da rant . it make me mad and ashamed to be colored . i wish i be white so y'all would like me,25,0,1,0
2134,"sometimes ppl stay married cuz it's convenient . when u constantly bitch &amp complain &amp sleep in separate <unk> , it's time to <unk> .",25,0,0,1
2135,something funny here ? rt @peachpapayya &#128514 &#128514 &#128514 rt @midcityace control your excitement sir . . . &#8220 @11wdnick lets gooooo teena bitch &#8221,25,0,0,1
2136,someone came up &amp told me that i pulled hoes today . i was pissed just because thats so fucking false that its sad .,25,0,0,1
2137,"some black people live in an entirely different world where everything is peaches and cream , apparently . take off the rose colored glasses .",25,2,2,1
2138,some jihadi posted a bio of the #isis boss mr <unk> with <unk> <unk> info . can't thank him her enough for the gift .,25,2,2,1
2139,so scared for <unk> .i hate <unk> new people .they're gonna think im this quiet girl but really im the craziest bitch they'll ever meet,25,0,0,1
2140,so i keep cool but in the back of my mind i'm like did des hoes just come on my mf porch like ik dem,25,0,0,1
2141,sighs of relief from <unk> <unk> fans &amp <unk> govt as club nips japanese <unk> 2 1 in tense match <unk> http t .co <unk>,25,2,2,1
2142,shoutout to brooklyn and this $3 <unk> gal gas . on my way to atlantic to mess with ghetto girls working at target now .,25,0,0,1
2143,should #oscar go to <unk> or <unk> that turned him into an ape ? http t .co <unk> no . . .the <unk> major <unk>,25,2,2,1
2144,"re alexander <unk> , my roommate has declared he's a sexy albino lizard . i dont know how that's sexy , but it kinda is .",26,2,2,1
2145,rt <unk> &#8220 <unk> wtf rt <unk> &#128553 &#128552 &#128552 &#8220 <unk> he <unk> on this bitch https t .co <unk> &#8221 i'll cut his shit,26,0,0,1
2146,rt <unk> ugly bitch prolly so <unk> she lookin at the dick and balls up close at the same time while suckin at the same time,26,0,0,1
2147,rt <unk> its funny when sluts say u just mad cause i'm 100% real its like no bitch #swerve cuz u actually about 65% water gtfo,26,0,0,1
2148,rt <unk> @vernnotice you don't want to play <unk> go you're a bitch no i won't play fucking league of legends that game is shit i&#8230,26,0,0,1
2149,rt <unk> &#128553 dawg &#8220 <unk> pet <unk> is finding out a cute guy has hoes . i automatically lose interest . i don't compete .&#8221,26,0,0,1
2150,rt <unk> &#8220 @__dattootiegurl @taefrmutw <unk> iont like yall always talking . not even tryna be funny thou rns&#8221 &#128514 &#128514 &#128514 &#128514 bitch i do&#8230,26,0,0,1
2151,"rt <unk> well i just got <unk> that is your body count is five or above , it's high and you a hoe &#128514 &#128514 &#128514",26,0,0,1
2152,rt <unk> just me or are there a lot of tweets from media tonight about election night food ? for the record cheese &amp crackers @s&#8230,26,2,2,1
2153,rt <unk> flappy bird is taking over my life . i can hear the bird <unk> every time something goes wrong . https t .co <unk>,26,2,2,1
2154,rt <unk> <unk> that ass <unk> when u see that bitch who was talkin shit on twitter in public . . . http t .co <unk>,26,0,0,1
2155,rt <unk> jen bitch daquan dropped your kids off today keisha bitch i don't got kids jen not no more bitch i <unk> em http t&#8230,26,0,0,1
2156,rt <unk> i wanna eat weed brownies but then i ask my self if i really wanna spend <unk> hours watching a <unk> on sea tu&#8230,26,2,2,1
2157,rt <unk> royal city of the kushite kings at <unk> <unk> <unk> river nile .it was the seat of the rulers who <unk> egypt http &#8230,26,2,2,1
2158,rt <unk> rt <unk> the game beats 40 <unk> in la full video http t .co <unk> via @youtube this bitch 40 cop can't be s&#8230,26,0,0,1
2159,rt <unk> dat shit trash &#8220 @complexmag a shirt <unk> by <unk> emoji tattoo . pre order now http t .co <unk> http t .co h&#8230,26,0,0,1
2160,rt @thecoreyholcomb the wnba <unk> can suck pussy while on top of da world but when they stop playing &amp da thousands r gone they <unk>,26,0,0,1
2161,"rt <unk> <unk> <unk> on kid like , it's sooo warm here what the fuck is wrong with minnesota ? well that bitch karma <unk> wit&#8230",26,0,0,1
2162,"rt <unk> i hate hype ass bitches , like . . . it's too early for you to be all loud sit tf down somewhere .",26,0,0,1
2163,"rt @snoleezey801 @uce_ina poly ratchets . . can't stand poly bitches in general &#128514 they loud , annoying , and they talk too much . .",26,0,0,1
2164,rt <unk> once at a <unk> dance i tried to do the worm to impress this bitch and i slammed my dick on the <unk> <unk>,26,0,0,1
2165,"rt <unk> i think imma <unk> <unk> douche , in ketchup type <unk> . bitches can be <unk> and <unk> . for the hoe on the&#8230",26,0,0,1
2166,"rt <unk> happy monday bitches . just wanted you to know , yes you can don't ever fucking forget how amazing and strong you are .",26,0,0,1
2167,rt <unk> &#8220 <unk> women would put up with very little love as long as the man have money . <unk> bitches be with broke <unk>,26,0,0,1
2168,"rt <unk> if ya chick always getting into it wit other bitches u gotta tell her that shit ain&#8217 t fly , and it&#8217 s <unk>",26,0,0,1
2169,"rt <unk> it's like the walking dead , but with less carl and more talking birds . <unk> attack http t .co <unk> http t .&#8230",26,2,2,1
2170,rt <unk> &#8220 @viridoesitt kevin hart make funny faces . . his <unk> kinda trash . .&#8221 <unk> ? &#128514 &#128514 &#128514 http t .co <unk>,26,2,2,1
2171,rt @prettykells &#8220 @100046729 @leelucas_ bitch you not coming http t .co <unk> &#128514 &#128514 &#128514 &#128514 &#128514 &#128514 &#128514 &#128514 &#128514 &#128514 &#128514 &#128514 &#128514,26,0,0,1
2172,rt <unk> i be hatin when hoes be comin to me like i'm finna save them <unk> bitch u better get out here and get it,26,1,0,0
2173,rt <unk> that the yankees have won four straight <unk> greene starts and 7 of 9 speaks to his <unk> in a season of <unk> <unk>,26,2,2,1
2174,try <unk> new water roasted tomato potato <unk> crackers loaded with enough <unk> as to make lots wife look <unk> only 22 .99 a box,25,2,2,1
2175,<unk> facts both then niggaz is pussy nd i'll tag em both @meekmill nd cassidy r p by my nigga let http t .co <unk>,25,0,0,1
2176,this bitch gone ask is we closed &#128530 i said naw we just ain't pay the <unk> this month yea bitch we closed get tf out,26,0,0,1
2177,these new bottoms are something else . . . rt <unk> you put nair on your pussy for the gram ? ok http t .co <unk>,26,0,0,1
2178,these bitches dead be sucking and fucking niggaz with no condom . . .then wanna rock a <unk> dress the next day like bout dem clean,26,0,0,1
2179,these are insane and cigars trash ? foam done bumped his head rt <unk> these are insane . like so insane . http t .co <unk>,26,2,2,1
2180,"there's dudes on twitter who have no respect for their dick .you know ,the mirror selfie niggaz ,the nude <unk> <unk> avis ,pussy eating avis ?",26,0,0,1
2181,then again . . . bitches are expensive and i'm on a budget boo . i can't afford all that shit you bitches be wanting .,26,0,0,1
2182,the pilot seen my eyes and said they <unk> red i told him i get high as you bitch i'm the man http t .co <unk>,26,0,0,1
2183,the only exception with the baby momma is she not stuck on you and ghetto bitch that i will <unk> her ass like an african <unk>,26,0,0,1
2184,the day my ex told me she was sober when she cheated on me is the same day i eliminated colored skinny jeans from my wardrobe,26,2,0,0
2185,the bitch who just rolled her eyes at me bc she didn't get tipped doesn't listen when u ask for sweet potato fries instead of regular,26,0,0,1
2186,the rick scott charlie crist ads have been running nearly non stop in florida for the past week . and they are getting even worse .,26,2,2,1
2187,that dumb black bitch that was getting the cards for the picture made me so fucking mad she ruined my day &#128545 &#128545 &#128074 &#128298 &#128163,26,0,1,0
2188,that bitch you met know what i mean she don't be the same bitch a million dollars later my <unk> &#9996 &#65039 you feel me <unk>,26,0,0,1
2189,t talked sooooo much shit today that he would <unk> the floor with <unk> and i . we both ended up raping his time . #bitch,26,0,0,1
2190,stephen the threat about your brother doesn't scare me . quit runnin your fuckin mouth &amp you won't have to hide behind your brother bitch boy,26,0,0,1
2191,"someone's mother called me a handsome , buff , yellow thang last night . . . my ego was <unk> <unk> and @binniemouse was dying lol",26,2,2,1
2192,<unk> obama is moving the country <unk> w his vision . his vision is to <unk> our <unk> country and get even w whitey . #war,26,2,1,0
2193,so this dumb bitch had an opinion bout wtf i post on my instagram the time it took to write a <unk> http t .co <unk>,26,0,0,1
2194,"so let's see what you look like in the am without the 10 filters and colored contact <unk> , your followers are dying to know <unk>",26,2,2,1
2195,so is the term wigger . if someone <unk> to listen to hip hop and act a certain way it's cause of his <unk> not race,26,2,0,0
2196,so fucking thirsty for a <unk> that they welcome a fucking traitor with open arms . . . . haha fucking no heart ass pussy organization,26,0,0,1
2197,so apparently me &amp eric fucced &amp i be just fuccing every nigga &#128514 &#128557 great but y'all bitches not <unk> &amp talkin behind <unk> <unk>,26,0,0,1
2198,"smh you dreamed i was a faggot ? wow rt @cocainemodel my dream lmfao start from the bottom , up . @itsnotharold http t .co <unk>",26,0,0,1
2199,"<unk> , 12 hours ain't no hoe . . . &#171 <unk> this <unk> . <unk> hr plus overtime and benefits sounds real good to <unk>",26,0,0,1
2200,short answer yes . ~ <unk> <unk> <unk> will obama use two small birds to limit oil <unk> in the west ? http t .co <unk>,26,2,2,1
2201,"she was like ima need you to write a statement . bitch write yourself a diet it's always the old people trying to snitch , bitch",26,0,0,1
2202,she bitch <unk> thinks she owns new york ? . . . . . . . . <unk> . . . . . . @midnight <unk>,26,0,0,1
2203,"seattle <unk> election this year . a choice between a bunch of women , non whites , and faggots fag lovers . http t .co <unk>",26,1,1,1
2204,somebody please bring out of my hotel room and hire me for something <unk> i work hard for somebody throwing me in the trash . <unk>,26,2,2,1
2205,"s o to my favorite nigger to work on the <unk> @pretty_warzone just remember next time , ask for the watermelon . dont steal it .",26,1,1,1
2206,"remember when i told yall bout my coworker not lookin out a couple weeks back ? . . karma's a hoe , got his ass .",26,0,0,1
2207,reading the <unk> sexual assault case takes me back 2 college .i'll never forget d walk would say dont run trains on them hoes .straight trouble,26,0,0,1
2208,rt <unk> if you don't give your bf head you're a lame bitch and he's probably cheating on you with a bitch the suck his shit <unk>,27,0,0,1
2209,"rt @vodkapapixo black girls have never been into me . i guess cause i don't call them hoes , sell <unk> or shoot niggas o well .",27,0,1,0
2210,rt @virleehol <unk> well we sure as heck know how to read . i'm reading the trash right now and almost everything i've heard on the <unk>,27,2,2,1
2211,rt <unk> thank you one a day for making your <unk> the size of a fucking twinkie . i love giving myself the <unk> <unk> every mo&#8230,27,0,0,1
2212,rt <unk> if i was obama id call a press conference &amp slit joe <unk> neck on live tv just 2 show these crackers i mean <unk>,27,2,1,0
2213,rt <unk> my body thought we'd get an extra hr sleep but my brain decided to wake up 2 hrs earlier . my brains a bitch .,27,0,0,1
2214,"rt <unk> 1 , 2 , 3 , 4 . . . how many niggers are in my store , i <unk> your stealing &#128514 &#128514 &#128514",27,1,1,1
2215,"rt <unk> update <unk> dressed as yellow <unk> will face charges for break in , theft of chinese food <unk> . . . http t .co s&#8230",27,2,2,1
2216,rt <unk> bitches will fuck a nigga with money knowing he ain't buying her shit . but won't fuck a broke nigga that would give her <unk>,27,0,0,1
2217,"rt <unk> we always bitch about the opposite sex when we're <unk> just as scandalous . not all , but a large sum . hypocrisy at it&#8230",27,0,0,1
2218,rt @thecoreyholcomb when gay girls suck pussy from a bitch who just took a plan b pill the other day that means the munching hoe ate <unk>,27,0,0,1
2219,"rt @thecoreyholcomb twitter family , i promise to put my tour schedule up today as soon as i have this pussy <unk> girl i pay for <unk>",27,0,0,1
2220,rt @thecoreyholcomb this bitch wit a baby ask me to switch seats so the family could be together . i said bitch my family wasn't together ?&#8230,27,0,0,1
2221,rt <unk> my #tbt i learn the english from that <unk> big bird but i break his fucking neck http t .co <unk> http t .co <unk>,27,0,0,1
2222,"rt <unk> prime suspect of <unk> murder is <unk> o british jihadi who , wait for it . . . declared his allegiance to <unk> http t&#8230",27,2,2,1
2223,rt <unk> <unk> is such a little bitch he doesnt even like the girls and he gets followed i <unk> my life to them and i ge&#8230,27,0,0,1
2224,"rt @skyereyes_ &#8220 <unk> text someone that pussy was so good &amp sorry , wrong number and quote this with their response .&#8221 &#128514 &#128514 http &#8230",27,0,0,1
2225,rt @skyereyes_ &#8220 @ginasanabria_ i have no hoes man . i don't need those though &#128564 &#8221 &#128557 &#128557 i need to pick mines back up &#128553,27,0,0,1
2226,rt <unk> nah bitch you ain't just gone go off on me and just want me back 5 minutes later . i'm playing 2k until further notice,27,0,0,1
2227,rt @rickygervais humans are <unk> closer to <unk> than <unk> are to <unk> . but we are all apes . have a great day you clever <unk>,27,2,2,1
2228,rt <unk> my favorite childhood memory was when my mom found my stash of 30 <unk> then was slightly less of a bitch for exactly one &#8230,27,0,0,1
2229,trust me when i say you shouldn't trust her if she tweets from bae to bruh real quick . only hoes can drop niggas real quick,26,0,0,1
2230,trash . . see how i capitalized the t in trash . . rt <unk> wtf is this oreo song by r kelly ? &#128514 tf,26,2,0,0
2231,told da nicca str8 up to his face <unk> he got goin on i want in . <unk> he felt some type of way bout it,26,0,0,1
2232,todays spy ops a country guy with big feet . i <unk> to lick his soles n hv soles on my cock http t .co <unk>,26,0,0,1
2233,time 2 kill 2 birds with 1 stone . work out while i renew my food <unk> card online . push play for this dumb class,26,2,2,1
2234,this time a night dark skin niggas really turn into lightskin niggas i swear i seen a darkie try buying starbucks <unk> ago but they closed,26,0,1,0
2235,this picture on <unk> made <unk> <unk> add big yellow duck to its list of banned terms &#8594 http t .co <unk> http t .co <unk>,26,2,2,1
2236,this nigga next to me trippin balls and all he wants to do is draw naked bitches and complain about how i'm making the room shake,26,0,0,1
2237,this is fucking trash . rt @dearleader10 drake is jewish too rt <unk> so young money is the 3rd reich now ? https t .co <unk>,26,0,0,1
2238,this hot ass black girl from twitter goes to wohs lol . that's cray . i thought she was some <unk> ass bitch from miles away,26,0,0,1
2239,this bitch gonna steal a police uniform and think she has some authority . i say we pop the trunk on her bitch ass . #thewalkingdead,26,0,0,1
2240,"this guy is <unk> @lucci_dpc i learn new things every day , u the only one still talkin bout jim crow . there go that republican <unk>",27,2,2,1
2241,"this billy crystal tribute to derek jeter is crazy . i hate the yankees , but man . . . derek jeter . . . . <unk>",27,2,2,1
2242,"they hardly get sex . . .so when the opportunity of sick <unk> itself , their giving you some pussy . . .and boy are they <unk>",27,0,0,1
2243,these lil hoes sitting across da way too fuckin loud . like damn hoe your sittin less than 2 feet from each other shut the hell up,27,0,0,1
2244,these infected ass hoes think its okay to talk to other ppl boyfriend . like that's not funny nor cute to pussy hop all over the place,27,0,0,1
2245,these hoes out here beefing bout as important as these hoes out here <unk> . y'all blowing <unk> wind back &amp forth . stfu &amp get money,27,0,0,1
2246,there's not enough day in the hours to cheat on her if she's sucking your dick right . too drained to look for other mouth and pussy,27,0,0,1
2247,the thing about working with black people . these bitches never on fucking time then wanna complain about a short check . bitch die <unk> . now,27,0,1,0
2248,"the punishment should fit the crime . for instance , if you take the last twinkie you should choke on that twinkie . <unk> are <unk> .",27,2,2,1
2249,the fact that the <unk> drafted a yankees fan just goes to show how weak the <unk> staff is imo . didn't do their homework . <unk>,27,2,2,1
2250,"thats fucked up give him some pussy rt @xomaryjeanxo woke up with sex on my mind , i should just play with cont http t .co <unk>",27,0,0,1
2251,that's how you know who be lying about getting in the pussy . <unk> about <unk> like water and fruit and shit . <unk> is that ?,27,0,0,1
2252,"that would be so weird and uncomfortable working at one of those whore coffee stands .like i would freeze my ass off , those bitches get naked",27,0,0,1
2253,sweet just found that box of twinkies i bought last year for $225 .00 i bet its at least <unk> by now such a no brainer buy,27,2,2,1
2254,stupid people talking smack on uncle tim tom are the same ghetto fools w no future . i'm surprised u ignorant niggaz even read or write .,27,0,0,1
2255,"someone tell me where the drinks at . where the bitches at . you fucking on the first night , meet me in the back . <unk>",27,0,0,1
2256,some people are so constantly <unk> . it's so unattractive . like if you have that much to bitch about why don't you start changing ? ?,27,0,0,1
2257,some douche cubs redneck cubs fan <unk> out asking if bites . . . . . no you bloody <unk> he's like the&#8230 http t .co <unk>,27,0,2,0
2258,"so the flash pops is the dawson pops . i think he <unk> actually killed the mom . cuz <unk> was a lying , cheating bitch .",27,0,0,1
2259,so far today every time i try to load an article from the blaze on twitter the site <unk> . wtf is <unk> doing now the cunt,27,0,0,1
2260,so sterling bitch gotta he a hoe . . aye she paid and you're . . .mad ? dont blame the bitch . she half black .,27,0,0,1
2261,so i we gotta find a new house because the land lord being a bitch but we getting a <unk> better house so it's all good lol,27,0,0,1
2262,sitting at the bar at work watching walking dead and all these fucking wetbacks decide to come in &amp turn on their spic music . jesus christ,27,1,1,1
2263,show last night was badass thanks to everyone who came out . if you didn't come out you're a retard . unless you were at cock <unk>,27,0,0,1
2264,"she sent me one back , but i ain't even read it . cause pussys only pussy and i get it when i need it . .",27,0,0,1
2265,"she must not know i got over 3 ,000 followers breh this bitch gotta get the fuck up outta this vip section dawg she <unk> my value",27,0,0,1
2266,sex should be a reward in a relationship . nigga has never done anything for you whatsoever yet you still give him the pussy . . .smh,27,0,0,1
2267,seeing ugly bitches get pregnant let's me know that nigga <unk> fuck anything with a pussy . alcohol is no longer the excuse . you was pressed,27,0,1,0
2268,"<unk> , tinker with it's official language regarding same sex relationships , divorce , <unk> , etc . but nothing is set in stone at all .",27,2,2,1
2269,real niggas and bad bitches have 2 things in common . you're both ignorant as fuck &amp neither of you know that you're kings and queens .,27,0,0,1
2270,rt <unk> who's to blame for the yankees <unk> this year ? the <unk> ? management ? the ebola outbreak ? . . .how 'bout the <unk>,27,2,2,1
2271,rt <unk> a hoe is cool with being <unk> and kept on the low so that people don't call her what she is . a hoe .,27,0,0,1
2272,republicans aren't the only racist in america . we have racist democrats too . but don't play the <unk> negro card . . . http t .co <unk>,28,1,2,0
2273,real talk not being <unk> or nothin the whole nfc south glad bag trash this year none of the teams have a chance making it to the playoffs,28,2,2,1
2274,rt <unk> you put my number on <unk> ? how can i stop this ? <unk> them mfs . i'll make all them hoes <unk> . &#128548 &#128298,28,0,0,1
2275,rt <unk> had a crush on a bitch with a man i tried to show her that i could treat her better but i never had no luck,28,0,0,1
2276,rt <unk> @_100d smoke wit a bitch in nap and let her play music i bet 100 she turn on boosie or some slow shit &#128530 real shit,28,0,0,1
2277,"rt <unk> some of y'all hoes can spend <unk> on bundles , have a mk purse with a matching wallet , have your nails done but don't <unk>",28,0,0,1
2278,"rt <unk> to that cunt who said she won't rt ppl who use foul language because it <unk> intelligence . . . bitch , let me introduce y&#8230",28,0,0,1
2279,rt @woohdakidd_74 &#8220 @shane_a1 i'm steady <unk> bout these suppose to be <unk> street niccas gettin <unk> n dey ass smh gay <unk> &#128561 &#128561 smh sad &#8230,28,0,0,1
2280,rt <unk> last thought before bed in <unk> we had a mock election in 3rd grade and i voted for <unk> . maybe i related to his <unk>,28,2,2,1
2281,"rt <unk> <unk> obama will leave the democratic party in <unk> &#128563 oh gosh , i hope so &#128591 &#128079 &#128074 &#128170 &#128077 payback really is a bitch",28,0,0,1
2282,"rt <unk> ridin round blowin loud , fuck hoes by the crowd . rt @1takehov lil <unk> verse on my lil niggas is a str8 hip hop classic",28,0,0,1
2283,rt <unk> this bitch just said i hope it <unk> like hell this summer &#128563 now how in the actual fuck do you expect that to happen ?,28,0,0,1
2284,rt <unk> this kid is wearing <unk> socks and a don't sweat my swag sweatshirt . and i'm like leave some pussy for the rest of us dude,28,0,0,1
2285,"rt <unk> joseline did not sneak <unk> , if a bitch you dont like coming at you like that &amp you still sit yo ass <unk> couch <unk>",28,0,0,1
2286,"rt <unk> from @cnn tonight n word or cracker . . <unk> is more offensive ? . probably the one you won't spell out , you fucking <unk>",28,0,0,1
2287,rt @thecoreyholcomb people who r mentally <unk> know when to beat their kids &amp when to talk to them . clubs hoes &amp stop by dads should n&#8230,28,0,0,1
2288,rt <unk> alex rodriguez you lucky only the ryan dempster hit you . i going to get my camel to break your neck you son of a bitch,28,0,0,1
2289,rt @sorryimalex <unk> tbh i've seen you in <unk> at the monkey bars but i was too busy getting beat up lol we should talk more rate &#8230,28,2,0,0
2290,rt @seansteiger31 sometimes i listen &amp revisit them old albums often as i can &amp <unk> through all them bitches to make sure i keep up with &#8230,28,0,0,1
2291,rt <unk> bitch must have a <unk> .0 &amp be related to jesus then <unk> gpa or legacy rt <unk> how this bitch get in http t .&#8230,28,0,0,1
2292,rt <unk> video <unk> cut <unk> &#8212 an analysis of bong <unk> <unk> s <unk> fi action film . topics include . . . http t .co <unk>,28,0,2,0
2293,"rt <unk> when tupac said i ain't a killer but don't push me , revenge is the sweetest joy next to getting pussy . http t .co <unk>",28,0,0,1
2294,rt @raider_level she was like i don't go to raider games . they are ghetto and people get jumped lmao i was like well the shit sound <unk>,28,0,0,1
