,text,length,pred,target,correct
2140,can #faggots of <unk> imagine this <unk> world was created to trap them and feed them to #allah like <unk> <unk> <unk>,22,0,2,0
2141,rt @channymaraj you prolly ate ur <unk> hates you <unk> ok dad rt @channymaraj these bitches is really my sons tho <unk>,22,0,0,1
2142,i'm not bouta let no bitch play with none of my family. it don't matter if i fuck with them or not.,22,0,0,1
2143,my bad. that was about <unk> rt <unk> why bitches act like i can't read or like words don't have a meaning.,22,0,0,1
2144,rt <unk> &#128514;&#128514;&#128514; rt <unk> &#128557;&#128557;&#128557; rt @intensedesire: bow wow look like the stress of saving a hoe is wearing him down http://t.co/s&#8230;,23,0,0,1
2145,@jundishes get a can of wasp <unk> it shoots out 20 feet and cheaper than bear <unk> or <unk> works just as good,23,1,1,1
2146,"my god mother thinks im a stoner because she has someone watch my tweets lmfao, no ya boy clean as nikki minaj pussy",23,0,0,1
2147,@jonjanke @jtrimbl3 you're a <unk> pussy <unk> no sense of <unk> <unk> zoom <unk> <unk> now sit your ass all the way down.,23,0,0,1
2148,"rt @collegefession: ""we're putting long hard dicks down our throats the least you could do is lick a little pussy <unk> - <unk>",23,0,0,1
2149,"@_iamken fuck brett <unk> redneck ass, he <unk> he don't give a damn lol he be on campus acting like he the shit",23,0,2,0
2150,so the flash pops is the dawson pops. i think he <unk> actually killed the mom. cuz <unk> was a <unk> cheating bitch.,23,0,0,1
2151,"rt <unk> <unk> 10 now you're having my <unk> rt <unk> 7, 8 get that pussy ate rt rt <unk> you &#128298; <unk>",23,0,0,1
2152,&#8220;@davethebrave1: i like how @virgilio_lla thinks i'm talking to <unk> <unk> lol&#8221; my bad i forgot you ain't got hoes like vdawg do,23,0,0,1
2153,"jenna came for one pair of shoes. took two pair &amp; four shirts. ""in <unk> her retarded ass is going to work. lol",23,0,0,1
2154,&#8220;@leelucas_: yall on my tl need to be sleep yall got school tomorrow&#8221; bitch i got straight a's ion need to go &#128514;,23,0,0,1
2155,"<unk> "" i got a natural mean face"" ""i be havin mean <unk> and ion even be <unk> bitch shut the fuck <unk>",23,0,0,1
2156,"rt @kattwilliams: i hate ghetto loud rude ugly bitches, bitch you already ugly ... why the f*ck you gotta to be loud too?",23,2,0,0
2157,"rt <unk> @francoiskilljoy @202sole you might not but the reaction was the same, everyone said that brand was trash yet all his sh&#8230;",23,1,0,0
2158,i hate when bitches post pictures with other cute bitches and don't tag em in it. that's low key very selfish as fuck,23,0,0,1
2159,<unk> if you're concerned about how much your lady makes then that's some bitch shit to me and you need your ego <unk>,23,0,0,1
2160,funny thing <unk> not just the people doing it. it's the people who seeing these pics and judging the birds. just as wrong.,23,0,1,0
2161,"rt <unk> nick young says that close to <unk> worth of money, watches sneakers and clothes were stolen from his house last nig&#8230;",23,1,1,1
2162,<unk> @brelston <unk> eating a roasted potato and smiling till my cheeks are <unk> the crow <unk> in this <unk> crisis are <unk>,23,1,1,1
2163,rt <unk> lol my wall of trust is so thick now. if i'm the biggest bitch you've ever met. you'll know why ;*,23,0,0,1
2164,i feel so alone. i miss my <unk> so much. i hate the white trash who raped and killed her and our <unk>,23,2,0,0
2165,<unk> <unk> i wonder if the <unk> didn't <unk> young black men to the ghettos to keep them away from harry <unk> <unk>,23,1,1,1
2166,<unk> in <unk> we call them <unk> in chiraq we call them <unk> all across america they have been known as a hoe.,23,0,0,1
2167,rt <unk> drawing myself an organic powdered <unk> milk bath with rose <unk> and <unk> clams eww what just kidding it's mr. <unk>,23,1,1,1
2168,"rt @huffingtonpost: obama: ""i will always do what is necessary to protect the american people and defend against <unk> threats to our ho&#8230;",23,1,1,1
2169,southwest <unk> is like driving in a mini van with your white trash cousins who love to <unk> paint thinner before before working.,23,2,2,1
2170,rt @thefakeespn: rutgers <unk> mike <unk> contract by <unk> calling it a cunt while <unk> balls at it until it finally kill ...,23,0,0,1
2171,my phone on 10% fml i still gotta get to the yellow sign lol <unk> lol btw i <unk> in 2x lol <unk>,23,1,1,1
2172,rt <unk> look at all those fake ass fuck boy ass desperate for a ring ass trash ass fake ass fans out there,23,0,0,1
2173,"i never knew a mother so heartless and such a bitch, if it were my mother she would have been popped on foh",23,0,0,1
2174,nd these hoes all kno i'm workin wit a 9 i ain't talking bout a gun i'm talking feel it in ya spine,23,0,0,1
2175,"rt <unk> ""you put my number on <unk> how can i stop <unk> <unk> them mfs. i'll make all them hoes <unk> <unk>",23,0,0,1
2176,"<unk> my internet has died, for the whole weekend i'm <unk> just in time to teach me the true spirit of christmas. fucking cunt.",24,0,0,1
2177,rt @basedomg: drake look like he would lay his <unk> jacket over a puddle for a bitch and she wit her man smh,23,0,0,1
2178,@abstractlife two trash ass passes you know damn well you saw it too. on 2nd and 3rd down. before <unk> won the game.,23,0,0,1
2179,rt @_missbre: <unk> rt <unk> rt <unk> <unk> rt <unk> if you a hoe you a hoe i'm not finna sugar code it,23,0,0,1
2180,rt <unk> i wanna be the reason u look down at your phone &amp; smile then a car run yo ass over hoe!,23,0,0,1
2181,<unk> next <unk> would be <unk> if two <unk> were added. <unk> shirt off ( we'll take the yellow) and 2: the rko,23,1,1,1
2182,dark skinned girls with blonde hair need to stop it. the only bitch that can rock that is <unk> from the proud family.,23,0,0,1
2183,rt <unk> #2 on the <unk> #1 in our <unk> what if @yankees star derek jeter <unk> in <unk> to <unk> <unk> <unk>,23,1,1,1
2184,"@aj0427 <unk> hey, i don't always go there. sometimes, these three crazy bitches and one <unk> <unk> trick me into going with them",23,0,0,1
2185,"rt <unk> the most beautiful women i've met have bruised <unk> tired eyes, &amp; quiet <unk> the <unk> the ones who know abo&#8230;",23,0,1,0
2186,smoke wit a bitch in nap and let her play music i bet 100 she turn on boosie or some slow shit &#128530;,23,0,0,1
2187,eli manning looks like a idiot when he's talking to the guys on the sideline with his hands up . like retarded af,23,0,0,1
2188,rt @michellemalkin: in which i <unk> <unk> seattle <unk> ed <unk> poor memory of <unk> long history as a jihadi <unk> <unk> h&#8230;,23,1,1,1
2189,rt @dragonflyjonez: tell bubba in alabama youre african and not black and he's gonna call you a nigger with an extra hard <unk>,23,0,0,1
2190,"rt @todd__kincannon: cry, liberal bitches. cry like you did when daddy left. mt <unk> republicans are abt to take control of state <unk>",23,1,0,0
2191,i know if i don't move out by next year my mom gonna bitch at me the whole time i live with her,23,0,0,1
2192,my cousin just said these hoes ain't shit. idk why they want me. i ain't shit either. got me dying over here lol,23,0,0,1
2193,"i hate a extra ass bitch or an extra ass nigga . you're doing too much , just stop . it's unnecessary .",23,0,0,1
2194,rt <unk> after 4 hours and almost 8 pages i want to slit my <unk> but i guess ill just settle for sleep,23,0,1,0
2195,see when you paid them bitches pay attention but when you broke you never mentioned so fuck em and keep it strictly pimpin,23,0,0,1
2196,rt <unk> if ya chick always getting into it wit other bitches u gotta tell her that shit ain&#8217;t <unk> and it&#8217;s <unk>,23,0,0,1
2197,gotta go get a haircut asap tomorrow ain't no bitches looking at me right now. and today they all was out. the <unk>,23,0,0,1
2198,rt <unk> if you thought mansion elan was crazy with migos wait til boosie &amp; yo <unk> shut that bitch down tonight <unk>,23,0,0,1
2199,"do girls wear bathrobes still cuz i have really cute fuzzy $60 <unk> from <unk> secret, is that even ok to wear &#128589;",23,1,1,1
2200,"&#8220;@thatdamntwerk1 ""when you gonna take me <unk> rt @drtruth247: some hoes not gonna let you come over until you spend money on <unk>",23,0,0,1
2201,rt @thebloodshow: i hate <unk> something so <unk> &amp; somebody respond with <unk> bitch i'm finna type the same thing twice dumb bitch,23,0,0,1
2202,"any dope nigga or pretty chick is gon have people wantin their <unk> y'all gotta grow up with that ""you got hoes"" shit..",23,0,0,1
2203,"""only a couple of red sox have gotten past first <unk> i'm dying laughing. maybe the yanks need to teach them some game.",23,1,1,1
2204,"rt <unk> these hoes be fucking all of us niggas. i got news for all the monogamous niggas, yo bitch fucking anonymous niggas",23,0,0,1
2205,promise to love you and <unk> hit it more than once a <unk> i say that <unk> that bitch.. it's what you <unk>,23,0,0,1
2206,rt <unk> so y'all niggas really love these hoes with nigga qualities <unk> roll the blunt better than you and she wifey now&#8230;,23,0,0,1
2207,"rt @nikowavy: a lot of bitches like to <unk> but not with money. they put their emotions, feelings and heart on the line.",23,0,0,1
2208,"<unk> i hate when bitches do that ""who are you talking to"" shit like clearly <unk> be like ""bitch wit da red door <unk>",24,0,0,1
2209,&#128514;&#128514; <unk> <unk> <unk> y'all have boring <unk> <unk> i lick the side of my bitch face when i'm hittin it from the <unk>,24,0,0,1
2210,@ciscoallday and btw don't ever bring up past hoes wit yo ol lady i took that l in hs tryna be <unk> honest smh,24,0,0,1
2211,<unk> car hopping is a different world these ghetto guys tried asking for my number lol&#8221; did they have to be ghetto tho ?,24,1,1,1
2212,"one thing i hate more than lightskin niggas, is a confused bitch like either you go fwm or you gon fw these niggas. &#9995;&#128564;",24,0,0,1
2213,if u a bitch an i <unk> u i wouldnt give a fuck if chris brown <unk> u bitch i had u already lol,24,0,0,1
2214,"i found the <unk> <unk> <unk> waaaaay ho"" girl. how the fuck does someone sing for 5 years and not progress at all? <unk>",24,0,0,1
2215,i am out! i can't listen to joe bitch about things he did himself and tell half <unk> #msnbc your <unk> deserve better #morningjoe,24,0,0,1
2216,i wish tinder would quit showing me all these broads with that retarded l <unk> they're not smart enough to procreate with me. <unk>,24,0,0,1
2217,"rt <unk> remember in <unk> when the yankees were in boston and the crowd was cheering usa instead of ""yankees <unk> i love <unk>",24,1,1,1
2218,"rt <unk> maybe yall hoe ass niggas should start considering girls feelings <unk> think about if a nigga is doing what you're doing, &#8230;",24,0,0,1
2219,<unk> lol to get the yellow bleach stain out use a <unk> soda <unk> <unk> paste on the stain and throw in the <unk>,24,1,1,1
2220,<unk> she can just fuckin call the <unk> about it and they'll cancel the lost tickets and <unk> new ones what a dumb bitch,24,0,0,1
2221,"rt <unk> how you real, don't put no money on you nigga <unk> but chu buy a bitch chanel just to hit the <unk>",24,0,2,0
2222,"rt <unk> <unk> is you a girl or a guy is you my mom or is you my dad ?"" im a butch dyke",24,0,2,0
2223,rt <unk> &#128514; rt @veronicagk: yea i got big hands lol i'm a big bitch 5'10 lol i'm not gon have small hands &#128514;&#128514;&#128514;&#128514;,24,0,0,1
2224,everything don't deserve a <unk> so don't think because you do something that i'm <unk> bitch i'm <unk> on money not your sad ass,24,0,0,1
2225,"he died for a reason rt <unk> ""@vianawf: i didn't follow you back cuz you fat, bitch. foh large hoe."" jesus ain't pleased fam",24,0,0,1
2226,"rt <unk> i'm getting tired of these same ol no hope broke bitches! no job, all they wanna do is twerk and smoke swishers",24,0,0,1
2227,@govjaynixon u should just pull out &amp; let #ferguson <unk> for themselves. it has been a week. wasting <unk> most r just attention hos,24,0,0,1
2228,"rt <unk> we always bitch about the opposite sex when we're <unk> just as scandalous. not all, but a large <unk> hypocrisy at it&#8230;",24,0,0,1
2229,' cause these hoes ain't loyal ! and niggahs ain't either ! when it go down you callin for <unk> that you <unk> <unk>,24,0,0,1
2230,"rt @smooth_orator: for niggas who claim to love pussy as much as y'all do, y'all should be champions for sexual liberation and <unk> <unk>",24,0,0,1
2231,"<unk> when people refer to their girlfriend as their ""bitch"" &#128528; <unk> i know how it sounds but it's how we mean it lol",24,1,0,0
2232,<unk> i just punched <unk> in the nose on accident because she just shocked the crap out of me &#128514;&#128514;&#128514;&#128514;&#8221; bitch that <unk> &#128557;,24,0,0,1
2233,me and da <unk> gonna do a <unk> of da jeffersons. only dis time he gonna be weezy and we married pre op <unk>,24,0,0,1
2234,i can't take you hoes serious because she everything a nigga need in a woman.. some of y'all just look good &amp; that's it.,24,0,0,1
2235,in a <unk> everybody ain't the <unk> need co stars and <unk> <unk> i hate hoes that take pride in being the other <unk>,24,0,0,1
2236,rt @derrickjaxn: feel like most people want you to commit and cut off all your hoes so they can relax and start being <unk>,24,0,0,1
2237,<unk> this bitch is rting hella cheese tweets right after i said i was lactose <unk> why you gotta do that to me?! ;c,24,0,0,1
2238,rt <unk> black bitches think its ok to clap they hands when they getting into an <unk> bitch stfu before i steal yo <unk>,24,0,0,1
2239,rt @aianhangover: no girl sucks dick but somehow all dudes get head. dudes only fuck bad bitches yet all these ugly girls getting <unk>,24,0,0,1
2240,&#8220;@_perarl: im so happy in the morning after i shave my pussy cuteness always sets me up for a good day&#128522;&#8221;u need some dick,24,0,0,1
2241,we use to sneak up on them cats back in wood hollow and <unk> ranch and toss they ass in the pool lil bitches,24,0,0,1
2242,"rt @johnnyfootbali: yeah kaepernick might have biceps like a <unk> god, but the dude looks like he was <unk> by a <unk> monkey http&#8230;",24,0,1,0
2243,rt <unk> - <unk> <unk> why do u think its so hard <unk> <unk> major air time on most stations <unk> when it's w&#8230;,24,1,1,1
2244,' my charger got my fucked up <unk> finna wrap the cord tf around my phone this bitch finna charge today cuhz <unk> .,24,0,0,1
2245,&#8220;@ciscoallday: if you have a different dude every other week you might be a hoe... <unk> your not don't listen to him ladies <unk>,24,0,0,1
2246,<unk> @jezzzz_ if she do then she gone die too i ain't playin dawg bitches gone be ruthless then i will be too! <unk>,24,0,0,1
2247,"i have my work done a day after i get it, and everybody else be <unk> on sunday. this the day of rest bitches..",24,1,0,0
2248,"rt <unk> ""@whereyohussleat: <unk> ion like him he annoying &#128514; i thincc he knows i don't too"" that nigga a supa fag on dave",24,0,0,1
2249,when you have everything they want &amp; you're doing everything they <unk> bitches are going to talk shit. don't let them stop your shine,24,0,0,1
2250,' r.i.p <unk> &#1041243; . i don't know him but i know a darkskin niggah in the hood named <unk> getting shot tonight .,24,0,0,1
2251,<unk> <unk> oh you mean like how you started to be a cunt to jp about something that has nothing to do with you?,24,0,0,1
2252,"if some one isn't an anglo-saxon <unk> they have no right to be alive in the us. none at all, they are foreign filth.",24,1,2,0
2253,kim k is alright but honestly so many niggas been in that i'd rather <unk> and miley got unfollowed that bitch is just <unk>,24,0,0,1
2254,rt @brendacoyt_3: @tonymartinezz15 &#128530;&#9995; naw bruh member when you said that it was your snow -.- and your bitches &#128514;&#128514; that's my cake &#128079;,24,0,0,1
2255,i'm glad ari know to text me or get in contact with me cause i've been calling my bitch all day. i be <unk>,24,0,0,1
2256,"after seeing kansas play duke a couple weeks ago, i could tell you i'm surprised that charlie weis has been let <unk> i'm not.",24,1,1,1
2257,if i fuck a nigga bitch ima just record it an keep fuckin her til she play dumb then ima have to show him,24,0,0,1
2258,rt <unk> <unk> pepsi and cheerios smashin on these hoes got me blue in the taco bae thinks of me <unk> errybody frontin <unk>,24,0,0,1
2259,"rt <unk> when your man call you a bitch when y'all arguing he don't think you really a bitch, you just actin like one",24,0,0,1
2260,rt @gmb_ace: lame bitches always wanna try 2 play a real nigga like a lame bitch das how u get treated n cut <unk>,24,0,0,1
2261,i was damn near <unk> with the bitch's tampon <unk> awful <unk> have anything stopped you from eating pussy? if so what was it?&#8221;,24,0,0,1
2262,rt <unk> <unk> how do you cheat on this ? &#128530;&#128564; <unk> she's just like any other female with a pussy so who &#8230;,24,0,0,1
2263,rt <unk> that's what sports are about. forget the <unk> &amp; trash talking. its about making people feel like they are a part &#8230;,24,1,1,1
2264,rt <unk> <unk> girls like her make it hard for the rest of us &#128530; <unk> and u wonder why u bitches get <unk>,24,0,0,1
2265,@bittytang yes. why protest about <unk> then go right home and beg for a guy to beat your pussy up? im lost at times,24,0,0,1
2266,rt <unk> <unk> home button is a birdhouse. when you join you're an <unk> the logo is a bird. most people don't realize this.,24,1,1,1
2267,rt @broski5519: niggas dat don't get no pussy are usually the ones <unk> these big or ugly bitches.. givin them more confidence then the&#8230;,24,0,0,1
2268,rt <unk> friends of <unk> <unk> has let me know that phil is very <unk> his <unk> has gone <unk> and he is <unk>,24,1,1,1
2269,<unk> are dope but the <unk> that are small n can kill you.. fuck dat rt <unk> <unk> arent <unk> sheesh y&#8217;all some pussies,24,0,0,1
2270,<unk> <unk> i saw the actual tweet while scanning jihadi accounts. they put a screen shot of it <unk> all aid workers r <unk>,24,1,1,1
2271,rt @dfkinlopes: mcdonald employees always rolling their eyes when you pay with coins like bitch you broke af too fuck you giving me <unk>,24,0,0,1
2272,#realtalk if you a hoe an try to get serious with someone don't expect to be anything more then a piece of meat to them,25,0,0,1
2273,"if you get into an argument with someone and say, ""have a nice life &amp; good luck in <unk> that's a ""fuck you, bitch <unk>",25,0,0,1
2274,"@liveitupjersey <unk> a nation of pussies, now how the hell is a man, a <unk> he's a pussy! i'm <unk> we have pussies &amp; <unk>",25,0,0,1
2275,rt <unk> i think this <unk> rape trial is some bullshit. that <unk> bitch wanted the dick lls and got mad when she w ...,25,0,0,1
2276,all i've asked is for one thing. &amp; one thing only . but i get more then what most bitches could ever <unk> but <unk>,25,0,0,1
2277,rt @femshaveballz: liberals threaten my life everyday on here. so don't mind me while i'm a total jackass to their butt hurt pussies right &#8230;,25,0,0,1
2278,rt @vicd713ent: good pussy ain't <unk> nothin. might bump you up to main hoe from side <unk> that only mean you get fucked more &#128533;,25,0,0,1
2279,rt <unk> she called me mexican is that all she have on me tho? im a proud hispanic bitch sure liked this dick tho hoe.,25,0,0,1
2280,"5 bags of chips, 3 rice krispies, 3 <unk> 3 <unk> a pop <unk> some crackers, 3 <unk> and a water yuhhh i'm good lol",25,1,1,1
2281,"rt @ivan_splash: <unk> u call me a bitch?"" ""i said you were acting like one"" ""so you just called me one nigga"" ""shut up bitch""",25,0,2,0
2282,rt @friendlyassh0le: bitches with no tits or ass dont even get a hug from me... you're one of the boys now.. you get a <unk>,25,0,0,1
2283,@sluttyboy_kush i guess you used to getting bitch cause idk anybody that juss let ppl disrespect them n just sit there. thts how all this,25,0,0,1
2284,how you just gon start some mess and try to break up that man <unk> for 20 <unk> i'll kill that hoe for breezy fam.,25,0,0,1
2285,so let's see what you look like in the am without the 10 filters and colored contact <unk> your followers are dying to know <unk>,25,1,1,1
2286,"rt <unk> i walks in country kitchen restaurant to order take out, this bitch come ask me <unk> for <unk> <unk> i look that <unk>",25,0,0,1
2287,<unk> fight that shit say you're on free lunch and they must have the game fucked up cause you're colored like the rest of them,25,0,0,1
2288,rt <unk> <unk> you have no idea how many brownie points you will get i you randomly play with my hair or scratch my &#8230;,25,1,1,1
2289,rt @sportscenter: derek jeter gets it <unk> <unk> hardy <unk> error on slow <unk> and 2 runs score. yankees take <unk> lead in 7th <unk>,25,1,1,1
2290,"sometimes i wish i had a cute pet monkey, but then i remember it would probably <unk> everywhere, beat me up, and destroy my house.",25,1,1,1
2291,rt <unk> me: do you sell any larger sized condoms? her: sir those are 13 <unk> trash <unk> me: <unk> until security <unk> me &#8230;,25,1,1,1
2292,rt <unk> heard a bitch say im ugly but ha nigga thank different &#128523; you say you <unk> he dont treat me no different <unk>,25,0,0,1
2293,rt <unk> taking my dad to <unk> the <unk> awards at the sports bar while both my dad and i bitch about this <unk> <unk>,25,0,0,1
2294,twitter is like the friend i sometimes forget to <unk> and then he calls and acts like a bitchy <unk> with a side of bitch.,25,0,0,1
2295,"<unk> def not cowboy lol rt <unk> <unk> <unk> was the best eagle &amp; cowboy ever"" <unk> cried like a bitch on tv, over romo",25,0,0,1
2296,this bitch got arrested on her wedding night for ordering <unk> worth of food and didnt <unk> <unk> ate the 2 for 20 at <unk>,25,0,0,1
2297,<unk> <unk> to get pics but didn't have time.. must be a mud <unk> here this <unk> is like a redneck <unk> out there,24,1,1,1
2298,my mom just bought a bunch of new <unk> &amp; then chipped her toe nails now it's like world war 3 in this bitch,24,0,0,1
2299,"rt <unk> @tonyjrodriguez @wolfvanhalen not a fob fan nor in the know. but ""fuck you <unk> is a poor argument for anything after <unk>",24,1,0,0
2300,"""i have this <unk> she's married, but i still wanna bang her she won't have sex with me what a bitch"" <unk> <unk> probably",24,0,0,1
2301,"' i told this niggah maya <unk> <unk> this niggah gon ask me "" is that the red ninja turtle ? <unk> wtf .",24,0,0,1
2302,rt @probirdrights: dear mr. <unk> if human so <unk> how come they can't be bird? oh i'm sorry was that too logic for <unk>,24,1,1,1
2303,hoes be bringing they friends around they nigga and they nigga end up fucking with the bitch friend and the bitch don't even kno,24,0,0,1
2304,kobe is fat &amp; im white <unk> @jwill252: some people just retarded lol rt <unk> y'all really think kobe fat <unk> give me a <unk>,25,0,0,1
2305,rt <unk> when your at the <unk> and they tell you your medicine will be ready in 15 <unk> wtf bitch it's been <unk> <unk>,25,0,0,1
2306,rt @killallsimps: bitches see a picture of a couple walking on the stairs together and caption it <unk> <unk> bitch all they doing is <unk>,25,0,0,1
2307,rt <unk> why do the <unk> really ghetto girls always get the most likes and comments on <unk> boys up and down their pictures a&#8230;,25,0,2,0
2308,rt @taxstone: shout out to all them bitches who don't own no designer shit and still look better than all yall bitches with everything <unk>,25,0,0,1
2309,he better choose up cuz ain't no bitch <unk> a nigga that she don't fw for being wit other <unk> don't even sound right <unk>,25,0,0,1
2310,rt @now_thats_fresh: i bet its higher than that rt <unk> <unk> do you think all women are hoes? not all of us are hoes.&#8221; http://&#8230;,25,0,0,1
2311,rt <unk> a lot of these hoes be cheating on they nigga fucking other niggas. y'all boys better get y'all a real bitch that ain'&#8230;,25,0,0,1
2312,"that would be so weird and uncomfortable working at one of those whore coffee <unk> i would freeze my ass off, those bitches get naked",25,0,0,1
2313,@tayscalf a <unk> of light descended from the <unk> a loud voice said fuck her right in the pussy many lives were changed that day,25,0,0,1
2314,"rt <unk> light skin bitches cheat on their man, dark skin bitches squirt bike chain oil, latinas will cut your dick off, &amp; white <unk>",25,0,0,1
2315,rt @jimnorton: . <unk> was daddy still being an abusive <unk> in <unk> or just making <unk> in his diapers like a good fag h&#8230;,25,0,0,1
2316,@allsportsbruh how? all of the <unk> we had before this season were trash. they brought in a veteran so they could have someone to play,25,0,1,0
2317,"i would like to apologize to anyone i have called fat, stupid, gay, nigger, jew or retarded. i am truly <unk> jk just trolling fags",25,2,2,1
2318,"&#8220;@mcdonavins: a nigga who gets alot of bitches is not gonna value you like someone else <unk> youre just <unk> one"" <unk> cut that out",25,0,0,1
2319,<unk> i know im so kidding. some of bet is funny. i love when blacks call eachother ignorant and niggers. makes me not have to,25,2,2,1
2320,rt @southsidevic: <unk> <unk> gone have to make weed brownies when it's <unk> in da tree trunk but da trap going crazy. bro that <unk>,25,1,0,0
2321,a girl who getting it in school and <unk> i <unk> you! y'all the real bitches! y'all doing what you do and doing it <unk>,25,0,0,1
2322,"rt <unk> tv wrestling <unk> must lie, <unk> be a coward, be a bully when they can, gain unfair <unk> bitch &amp; <unk> &amp; <unk>",25,0,0,1
2323,@equallydestruct lmao don't fight me you don't know my ghetto ass school dude i highly doubt that since i don't give a fuck about it,25,0,0,1
2324,"rt <unk> females will mess with a guy who has a girlfriend but won't mess with a single guy cause he has <unk> many hoes""",25,0,0,1
2325,i think a lot of bitches don't smile in their selfies because their breath stinks and they don't want to <unk> up their front cameras,25,0,0,1
2326,rt <unk> i know how in the moment people can be. especially guys. so excuse me for not trusting you being fucked up around hoes.,25,0,0,1
2327,mane wtf i wake up look at da window it's showin like a mf <unk> thing a nicca went to walmart yesterday good <unk> snacks,25,0,0,1
2328,rt <unk> <unk> morgan to charlie sheen: <unk> were taking <unk> charlie sheen: &#8220;i wasn&#8217;t taking it. i had to pay for it.&#8221; via ...,25,1,1,1
2329,i beg to differ on that lip <unk> shit. dis bitch bit my lip nd tried to suck my <unk> aint shit sexy about that,25,0,0,1
2330,"saw this little freshman ho with what looked like spiked dog collar <unk> shit <unk> so everytime i saw her i said ""so <unk> lmao",25,0,0,1
2331,<unk> <unk> i likes yo page. i wants to make da lovin to a white girl wit a colored man watchin and pullin his <unk>,25,0,0,1
2332,or dead <unk> &#128514; word rt @taxstone: if ya moms calling the cops after she ain't heard from you for four days you probably pussy&#8221;,25,0,0,1
2333,"rt <unk> @1stblocjeremiah i ain't gettin my hands tatted dumb ass, y yo bitch ass leave da bus stop last night, the main was goin",25,0,0,1
2334,"rt <unk> and thus <unk> our warm, fuzzy holiday lesson: never take those you love for <unk> for they can be gone in a <unk>",25,1,1,1
2335,rt @now_thats_fresh: yg threw a pool party and wore pants with <unk> his sole purpose of throwing that party was to fuck bitches out there,25,0,0,1
2336,<unk> - your my <unk> i love you ya <unk> bitch &#128514; i went finna be faded &amp; shaded on ya c day &#128153; <unk> <unk>,26,0,0,1
2337,last time i wore the shirt i'm wearing today i fought a bitch. ( on no ratchet <unk> but she <unk> the fuck outta this <unk>,26,0,0,1
2338,rt <unk> females be 14 acting 18 &#128684;&#128138;. turning up like they 21 &#127867;&#127864;. throwing the pussy like they 25 &#128049;&#128166;... but still can't pass alg&#8230;,26,0,0,1
2339,rt @pgammo: that the yankees have won four straight <unk> greene starts and 7 of 9 speaks to his <unk> in a season of <unk> <unk>,26,1,1,1
2340,30 mins for <unk> n <unk> to pick out a trash can @ <unk> do u guys understand why i took 3 shots before this trip,26,0,1,0
2341,"rt @itssongoku: bruh, <unk> go months to years without seeing me and she still the <unk> you basic ass bitches can't go 2 missed calls with&#8230;",26,0,0,1
2342,"it's funny how females don't want to be called a ""bitch"" but if you put the word bad in front of it then they're happy af",26,0,0,1
2343,"rt <unk> man y'all hoes gotta chill with this going natural bullshit, it's only a few who can actually pull it off but the rest &#8230;",26,0,0,1
2344,"why the most ratchet bitches be talkin shit? y'all got nothing better to do but talk shit, pick up the <unk> and hop on a dick.",26,0,0,1
2345,"if i respect you, i demand your respect back. if you think you can be a bitch, i can be an even bigger one. bring it",26,0,0,1
2346,<unk> i be laughing when my ex be tryna <unk> bitch you forgot i went with you i know what you got &amp; don't got &#128514;&#128514;&#8221;,26,0,0,1
2347,"<unk> rt <unk> when a hoe is talking about how they really don't be hoes..... &#128530; like girl, if you gotta explain it.. 9/10 a hoe.",26,0,0,1
2348,chicks be mad at me for tweetin about hoes like i'm talkin about a <unk> someone lol sorry ladies if the shoe fits then wear it,26,0,0,1
2349,"at work but wish i was floating in my 15 <unk> on sale at walmart, redneck pool that my husband probably hasn't cleaned since last weekend.",26,1,1,1
2350,"i'm <unk> into my local <unk> store &amp; the clerk says <unk> up, <unk> <unk> is on <unk> <unk> white trash. line forms to the right.",26,0,0,1
2351,both but that was the old me lol rt <unk> u be havin bitches on deck for the sex or it's a new joint every time?,26,0,0,1
2352,rt <unk> #seahawks fans are scheduled to meet up at <unk> 39 on <unk> @ <unk> to trash talk and <unk> san <unk> be <unk> <unk>,26,1,1,1
2353,"rt <unk> women only play casual game like kim k game &amp; anger bird. they don't play real games, like male power fantasy 2 or <unk>",26,0,1,0
2354,"if yo nigga catch you cheating, and beat yo ass in front yo lil yeah, and lil yeah don't help. you still give him pussy <unk>",26,0,0,1
2355,"<unk> cute, but i love her yellow <unk> the <unk> the <unk> with <unk> hair looks so cute! :p i love her face in your <unk>",26,1,1,1
2356,"rt @thecoreyholcomb: twitter family, i promise to put my tour schedule up today as soon as i have this pussy <unk> girl i pay for <unk>",26,0,0,1
2357,<unk> none of my business ? nigga if you get that i'm living with you lol and i'm stealing one of them bitches and 100k &#128056;&#9749;&#65039;,26,0,2,0
2358,"niggas get a fresh cut, <unk> to match the shoes and <unk> don't even say waddup to the pretty bitch next to em in da bus",26,0,0,1
2359,<unk> <unk> at least that one dude had the guts to @ me. if you don't like my opinion <unk> being a bitch and keep <unk>,26,0,0,1
2360,<unk> tim <unk> got cut from every team he was on in the nfl and he already got more hoes than me in <unk> <unk> &#128514;&#128514;&#128514;&#128514;,26,0,0,1
2361,"<unk> it took a while for you to find me, but i was hiding in the lime <unk> @iemonaids dis bitch in da wrong tree bro.",26,0,0,1
2362,#yankees if royals have a fire <unk> i want the whole <unk> leave <unk> and <unk> the rest can please go. along with joe and cash.,26,1,1,1
2363,"<unk> <unk> u r <unk> af. but you're my boy i'm glad i'm close with you. you dumb bitch&#8221; how guys say ""i love you"" &#128527;",26,0,0,1
